SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL22462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,5,0,0,7,15,10,15,19,30,33,5,0,129,0,0,0,0,0,0,0,0,4,15,10,15,20,29,37,10,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,13,9,19,17,27,27,7,0,125,0,0,0,0,0,4,0,0,3,13,9,16,16,31,29,7,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,6,0,0,0,3,0,5,0,0,6,33,20,29,38,55,64,11,0,249,0,0,0,0,6,7,0,0,6,33,20,30,42,55,73,17,0,262
SAL22463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,6,3,0,0,21,3,0,0,0,0,0,0,0,3,6,6,10,0,6,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,3,0,0,23,0,0,0,0,0,0,0,0,4,0,0,7,5,10,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,7,14,6,0,0,47,4,0,0,0,0,0,0,0,8,9,10,16,7,14,6,0,0,54
SAL22464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,3,3,0,0,19,0,0,0,0,0,0,0,0,0,3,0,4,7,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,3,4,9,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,6,7,3,4,0,43,0,0,0,0,0,0,0,0,0,8,4,10,6,7,3,4,0,44
SAL22465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,0,0,0,4,5,0,8,15,4,28,27,36,45,15,3,176,5,0,0,4,4,0,0,0,12,21,8,31,29,44,50,16,5,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,17,26,50,44,12,5,185,0,0,0,0,0,0,0,0,3,17,17,25,27,44,44,12,5,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,14,0,0,0,0,0,4,5,0,14,35,23,46,49,87,90,24,3,362,5,0,3,3,5,4,0,0,18,37,29,57,55,92,97,30,9,393
SAL22466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,6,0,0,0,0,9,6,3,15,16,34,20,10,0,102,0,0,0,0,0,4,0,0,8,6,3,10,20,34,24,12,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,20,28,27,9,0,105,0,5,0,0,3,5,0,0,8,5,9,9,22,33,27,9,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,6,0,0,0,0,9,11,17,22,37,62,49,18,0,213,0,5,0,5,3,7,0,0,12,11,20,25,43,64,53,15,0,234
SAL22467,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,6,13,16,29,17,9,94,0,8,6,13,16,29,17,9,96,223,289,214,274,273,262,157,34,1724,23,31,16,25,28,17,15,5,159,247,324,235,308,322,305,186,50,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,3,3,0,0,0,11,222,292,244,278,348,288,194,70,1932,15,15,19,28,18,20,24,12,159,238,315,268,312,368,303,221,84,2108,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,6,13,25,30,17,9,100,0,8,6,13,25,30,17,9,100,443,580,460,556,617,544,349,108,3659,39,48,39,53,44,34,43,23,326,482,634,505,619,686,608,410,137,4082
SAL22468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,10,12,4,0,0,50,0,0,4,0,0,0,0,0,5,11,0,13,10,12,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,10,10,4,3,0,46,0,0,3,0,0,0,0,0,3,3,7,13,10,10,4,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,23,24,13,12,0,3,100,0,0,7,0,0,0,0,0,12,17,10,28,24,13,12,0,3,104
SAL22469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,6,9,0,4,0,45,0,0,0,0,0,0,0,0,0,3,10,12,6,9,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,7,7,9,6,0,0,47,0,0,0,0,0,4,0,0,6,10,7,10,7,9,8,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,16,15,17,10,4,0,84,0,0,6,0,0,4,0,0,11,17,12,21,15,17,8,0,0,92
SAL22470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,13,0,0,0,0,0,7,3,0,19,23,17,26,24,51,45,11,0,206,0,0,0,0,10,0,3,0,18,25,14,26,31,62,56,16,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,21,19,27,36,57,44,13,5,226,0,0,0,9,3,0,4,0,20,21,19,29,45,57,42,12,13,245,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,4,0,4,10,3,0,17,0,0,7,5,4,10,3,0,23,49,32,54,62,108,89,27,5,426,0,0,0,10,12,0,4,4,34,47,38,59,75,124,102,35,13,485
SAL22471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,8,0,33,0,0,3,4,0,20,8,0,32,36,37,50,64,69,73,40,13,384,4,0,5,3,3,6,6,5,29,42,45,57,68,74,96,49,11,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,29,37,63,57,75,80,41,13,390,3,0,3,3,4,0,4,3,25,33,36,64,59,80,84,45,16,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,7,0,37,0,0,3,3,0,15,7,0,38,64,70,112,124,143,150,76,24,772,6,3,4,10,9,11,10,6,53,72,81,124,138,153,178,93,29,866
SAL22472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,3,0,10,0,5,3,5,4,4,8,0,25,0,0,0,0,4,0,0,0,3,0,3,3,5,7,4,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,4,0,22,0,0,0,0,0,0,0,0,5,0,5,4,0,7,7,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,3,0,10,0,7,3,7,8,4,14,0,52,0,0,0,0,4,3,0,0,11,0,10,3,7,18,9,18,0,69
SAL22473,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,0,0,11,12,9,12,10,4,57,0,9,8,14,9,12,10,4,63,1117,664,1226,1215,630,373,166,27,5418,41,42,43,31,22,5,4,0,186,1160,714,1277,1263,662,386,179,37,5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,4,0,0,4,0,0,13,1055,786,1401,1174,616,405,193,60,5688,31,38,47,31,16,8,8,7,179,1085,820,1453,1207,639,416,203,64,5879,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,12,12,14,12,10,4,73,0,9,16,16,14,12,10,4,78,2175,1447,2624,2392,1245,777,357,86,11106,72,81,88,61,39,16,13,7,370,2248,1533,2731,2463,1298,804,377,96,11554
SAL22474,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,6,9,9,22,46,25,9,119,0,10,5,9,27,46,25,9,122,1116,839,672,1039,1257,805,313,85,6126,48,31,23,33,28,16,12,4,198,1163,874,700,1085,1308,871,347,94,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,15,0,0,4,0,4,0,0,0,9,1052,767,736,1239,1376,768,348,117,6395,27,29,30,33,33,24,9,5,192,1077,799,762,1272,1413,789,356,124,6594,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,3,9,11,23,44,26,9,127,0,9,9,11,29,44,26,9,135,2171,1603,1410,2282,2628,1572,661,201,12518,72,58,52,70,67,40,18,12,390,2237,1672,1466,2361,2723,1663,701,222,13049
SAL22475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,0,0,20,0,0,0,0,0,0,0,0,0,0,3,5,0,3,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,9,9,0,0,39,0,0,0,0,0,0,0,0,0,0,6,5,7,9,7,0,0,44
SAL22476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,8,9,0,29,0,4,3,3,10,8,9,0,36,142,105,133,147,136,85,29,3,778,4,11,0,4,6,8,4,0,35,149,115,131,155,146,97,38,5,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,95,124,145,164,163,101,41,15,853,0,4,0,0,4,7,0,0,20,96,123,146,163,170,112,45,15,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,7,10,9,0,35,0,4,3,9,8,10,9,0,41,238,224,276,311,297,188,69,22,1626,4,11,3,3,12,14,5,0,54,242,234,281,322,316,212,80,23,1716
SAL22477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,19
SAL22478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,6,0,12
SAL22479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,7,0,35,0,0,0,3,7,3,7,0,38,130,125,147,149,123,87,28,0,795,6,10,12,14,5,0,5,5,48,137,133,158,170,139,98,40,8,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,112,114,178,152,142,97,21,9,821,7,3,15,7,4,10,3,0,44,114,117,196,156,155,107,25,5,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,7,7,0,41,0,0,4,4,13,7,7,0,47,242,234,330,305,264,189,52,12,1622,10,10,23,22,10,10,3,3,96,251,251,354,329,293,206,64,19,1755
SAL22480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,4,4,0,30,0,0,0,0,0,0,0,0,0,0,0,6,9,8,3,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,4,0,0,25,0,0,0,0,0,0,0,0,0,0,4,5,5,9,4,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,11,12,3,4,0,51,0,0,0,0,0,0,0,0,3,4,9,9,11,12,6,9,0,50
SAL22481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,3,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,6,8,3,0,0,25
SAL22482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,4,0,3,0,0,27,0,0,0,0,0,0,0,0,0,3,7,7,4,0,3,0,0,27
SAL22483,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,6,8,10,15,43,40,38,161,0,7,12,13,17,43,40,38,171,1007,758,904,960,1092,903,638,190,6453,24,33,34,15,26,31,30,33,238,1035,798,955,993,1139,975,712,262,6862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,3,18,0,0,3,0,9,7,0,3,19,882,740,1019,1094,1278,1098,691,378,7182,17,29,35,31,35,34,46,52,277,904,769,1057,1125,1316,1137,732,436,7484,0,0,5,0,0,0,0,0,5,0,0,0,0,4,0,0,0,7,0,6,5,10,23,53,41,42,186,4,7,14,13,29,53,41,42,192,1885,1500,1924,2052,2374,2004,1324,563,13634,50,60,72,50,59,60,80,88,516,1939,1571,2010,2112,2459,2113,1447,696,14347
SAL22484,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,4,0,0,5,15,13,23,72,35,170,5,5,9,16,13,23,72,35,182,799,665,815,943,739,549,540,205,5256,18,21,19,24,21,10,20,17,153,821,688,845,985,774,587,635,260,5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,4,0,4,4,14,0,4,0,7,4,0,4,4,16,674,641,913,1013,826,793,752,330,5930,19,25,25,31,20,16,37,22,196,690,667,944,1055,843,809,782,351,6144,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,4,0,3,10,17,17,23,74,42,189,5,4,11,22,17,23,74,42,200,1467,1301,1732,1954,1569,1346,1289,534,11184,35,44,45,63,36,25,54,37,350,1513,1355,1785,2034,1621,1397,1415,614,11737
SAL22485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,11,0,0,16,0,0,0,0,0,0,0,0,0,0,3,6,4,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8,4,7,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,3,6,11,3,0,43,0,0,0,0,0,0,0,0,0,3,6,6,3,6,14,3,0,42
SAL22486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,11,12,12,15,10,6,0,69,0,3,0,0,0,0,0,0,10,0,10,14,16,23,16,5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,13,10,15,19,7,0,83,0,0,3,0,0,0,0,0,8,9,11,16,10,15,19,11,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,7,18,22,24,30,31,9,4,150,0,4,5,0,0,0,0,0,14,9,31,23,25,34,35,12,3,177
SAL22487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,9,0,0,5,5,0,5,0,21,0,0,0,0,0,0,0,0,3,9,0,4,5,5,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,8,4,0,0,22,0,0,0,0,0,0,0,0,0,3,4,3,3,11,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,8,0,3,8,14,3,0,0,46,0,0,0,0,0,0,0,0,3,8,0,3,8,14,7,5,0,51
SAL22488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,10,9,15,45,0,0,0,8,11,10,9,15,45,109,122,86,117,149,133,73,25,819,8,6,3,5,4,12,3,7,47,120,126,92,127,160,156,90,42,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,5,0,0,0,0,0,6,96,104,113,124,194,134,104,51,919,6,5,4,8,8,6,13,8,62,102,109,125,133,207,148,117,56,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,10,11,15,50,0,0,6,9,10,10,11,15,50,209,225,203,242,342,273,177,75,1741,15,9,9,15,13,20,17,18,112,222,232,220,262,359,298,204,105,1905
SAL22489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,6,7,4,0,32,0,0,0,0,0,0,0,0,4,7,0,3,3,8,7,7,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,3,4,3,33,0,0,0,0,0,0,0,0,5,0,0,3,8,11,3,4,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,12,17,9,13,4,63,3,0,0,0,3,0,0,0,8,9,0,3,15,20,9,10,4,72
