POW_SA2_CODE_2021,M_AgFF_H_0,M_AgFF_H_1_19,M_AgFF_H_20_29,M_AgFF_H_30_34,M_AgFF_H_35_39,M_AgFF_H_40_44,M_AgFF_H_45_49,M_AgFF_H_50ov,M_AgFF_H_NS,M_AgFF_H_Tot,M_Min_H_0,M_Min_H_1_19,M_Min_H_20_29,M_Min_H_30_34,M_Min_H_35_39,M_Min_H_40_44,M_Min_H_45_49,M_Min_H_50ov,M_Min_H_NS,M_Min_H_Tot,M_Mnf_H_0,M_Mnf_H_1_19,M_Mnf_H_20_29,M_Mnf_H_30_34,M_Mnf_H_35_39,M_Mnf_H_40_44,M_Mnf_H_45_49,M_Mnf_H_50ov,M_Mnf_H_NS,M_Mnf_H_Tot,M_EGWWS_H_0,M_EGWWS_H_1_19,M_EGWWS_H_20_29,M_EGWWS_H_30_34,M_EGWWS_H_35_39,M_EGWWS_H_40_44,M_EGWWS_H_45_49,M_EGWWS_H_50ov,M_EGWWS_H_NS,M_EGWWS_H_Tot,M_Const_H_0,M_Const_H_1_19,M_Const_H_20_29,M_Const_H_30_34,M_Const_H_35_39,M_Const_H_40_44,M_Const_H_45_49,M_Const_H_50ov,M_Const_H_NS,M_Const_H_Tot,M_WST_H_0,M_WST_H_1_19,M_WST_H_20_29,M_WST_H_30_34,M_WST_H_35_39,M_WST_H_40_44,M_WST_H_45_49,M_WST_H_50ov,M_WST_H_NS,M_WST_H_Tot,M_RetT_H_0,M_RetT_H_1_19,M_RetT_H_20_29,M_RetT_H_30_34,M_RetT_H_35_39,M_RetT_H_40_44,M_RetT_H_45_49,M_RetT_H_50ov,M_RetT_H_NS,M_RetT_H_Tot,M_AcFd_H_0,M_AcFd_H_1_19,M_AcFd_H_20_29,M_AcFd_H_30_34,M_AcFd_H_35_39,M_AcFd_H_40_44,M_AcFd_H_45_49,M_AcFd_H_50ov,M_AcFd_H_NS,M_AcFd_H_Tot,M_TPW_H_0,M_TPW_H_1_19,M_TPW_H_20_29,M_TPW_H_30_34,M_TPW_H_35_39,M_TPW_H_40_44,M_TPW_H_45_49,M_TPW_H_50ov,M_TPW_H_NS,M_TPW_H_Tot,M_IMT_H_0,M_IMT_H_1_19,M_IMT_H_20_29,M_IMT_H_30_34,M_IMT_H_35_39,M_IMT_H_40_44,M_IMT_H_45_49,M_IMT_H_50ov,M_IMT_H_NS,M_IMT_H_Tot,M_FinIns_H_0,M_FinIns_H_1_19,M_FinIns_H_20_29,M_FinIns_H_30_34,M_FinIns_H_35_39,M_FinIns_H_40_44,M_FinIns_H_45_49,M_FinIns_H_50ov,M_FinIns_H_NS,M_FinIns_H_Tot,M_RHRE_H_0,M_RHRE_H_1_19,M_RHRE_H_20_29,M_RHRE_H_30_34,M_RHRE_H_35_39,M_RHRE_H_40_44,M_RHRE_H_45_49,M_RHRE_H_50ov,M_RHRE_H_NS,M_RHRE_H_Tot,M_ProSTS_H_0,M_ProSTS_H_1_19,M_ProSTS_H_20_29,M_ProSTS_H_30_34,M_ProSTS_H_35_39,M_ProSTS_H_40_44,M_ProSTS_H_45_49,M_ProSTS_H_50ov,M_ProSTS_H_NS,M_ProSTS_H_Tot,M_AdSup_H_0,M_AdSup_H_1_19,M_AdSup_H_20_29,M_AdSup_H_30_34,M_AdSup_H_35_39,M_AdSup_H_40_44,M_AdSup_H_45_49,M_AdSup_H_50ov,M_AdSup_H_NS,M_AdSup_H_Tot,M_PubAS_H_0,M_PubAS_H_1_19,M_PubAS_H_20_29,M_PubAS_H_30_34,M_PubAS_H_35_39,M_PubAS_H_40_44,M_PubAS_H_45_49,M_PubAS_H_50ov,M_PubAS_H_NS,M_PubAS_H_Tot,M_EdTrn_H_0,M_EdTrn_H_1_19,M_EdTrn_H_20_29,M_EdTrn_H_30_34,M_EdTrn_H_35_39,M_EdTrn_H_40_44,M_EdTrn_H_45_49,M_EdTrn_H_50ov,M_EdTrn_H_NS,M_EdTrn_H_Tot,M_HltHC_SA_H_0,M_HltHC_SA_H_1_19,M_HltHC_SA_H_20_29,M_HltHC_SA_H_30_34,M_HltHC_SA_H_35_39,M_HltHC_SA_H_40_44,M_HltHC_SA_H_45_49,M_HltHC_SA_H_50ov,M_HltHC_SA_H_NS,M_HltHC_SA_H_Tot,M_ArtsR_H_0,M_ArtsR_H_1_19,M_ArtsR_H_20_29,M_ArtsR_H_30_34,M_ArtsR_H_35_39,M_ArtsR_H_40_44,M_ArtsR_H_45_49,M_ArtsR_H_50ov,M_ArtsR_H_NS,M_ArtsR_H_Tot,M_OthSvs_H_0,M_OthSvs_H_1_19,M_OthSvs_H_20_29,M_OthSvs_H_30_34,M_OthSvs_H_35_39,M_OthSvs_H_40_44,M_OthSvs_H_45_49,M_OthSvs_H_50ov,M_OthSvs_H_NS,M_OthSvs_H_Tot,M_IDNS_H_0,M_IDNS_H_1_19,M_IDNS_H_20_29,M_IDNS_H_30_34,M_IDNS_H_35_39,M_IDNS_H_40_44,M_IDNS_H_45_49,M_IDNS_H_50ov,M_IDNS_H_NS,M_IDNS_H_Tot
213041463,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,4,0,11,13,3,4,0,40,0,0,0,0,0,0,0,0,0,0,0,22,24,14,29,47,15,31,0,188,0,4,0,0,0,6,0,0,0,12,6,88,38,18,34,29,5,11,0,226,13,122,52,12,17,13,3,13,0,248,4,12,20,13,16,19,10,11,5,99,3,3,0,0,7,4,5,0,0,22,0,0,3,0,5,14,6,5,0,38,0,5,4,0,5,15,8,12,0,58,0,7,3,8,22,30,3,19,0,98,0,16,6,3,10,13,0,3,0,59,9,0,0,0,13,37,12,11,0,94,7,25,16,13,39,37,19,26,0,176,0,5,8,9,11,14,3,7,0,63,0,0,0,0,0,0,0,0,0,8,4,6,12,0,7,8,8,6,0,44,0,4,4,4,16,26,0,4,14,77
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,7,0,5,13,10,15,27,0,15,0,76,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,8,0,8,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,5,0,0,0,18,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,9,0,0,6,12,3,7,0,36,0,4,0,4,6,0,0,6,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,4,20
213041572,0,0,0,0,0,3,0,5,0,8,0,3,0,0,0,0,0,0,0,8,6,3,5,0,52,32,9,22,0,133,0,5,0,0,0,4,5,0,0,10,4,16,20,8,50,72,26,67,8,272,0,0,0,0,0,0,0,0,0,3,3,18,10,0,5,3,0,0,0,41,4,9,0,3,8,3,0,0,0,23,3,3,13,11,15,23,6,13,0,84,0,0,5,0,3,0,0,0,0,4,0,0,0,0,0,5,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,10,0,0,0,17,0,4,0,0,3,3,0,3,0,21,0,0,3,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,6,0,14,0,4,0,0,5,0,0,0,0,15,0,5,0,0,7,8,0,0,0,21,0,3,3,3,17,17,6,9,5,56
213041573,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,6,3,9,25,4,13,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,3,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,15,0,4,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,5,0,7,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
213041574,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,8,0,15,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,3,10,22,37,15,51,117,24,45,6,340,0,0,0,0,0,0,3,0,0,5,0,0,0,0,6,0,0,0,0,10,5,4,0,4,0,6,0,0,0,16,0,3,10,10,12,15,0,6,8,59,0,0,0,0,0,4,0,0,0,10,0,0,0,4,3,3,0,7,0,19,0,0,0,0,3,5,0,0,0,13,0,0,0,0,5,3,0,4,0,15,0,0,6,0,4,7,0,0,0,17,0,0,0,0,0,4,0,0,0,5,0,5,0,0,17,4,8,6,0,36,0,0,9,0,0,0,0,0,0,11,0,8,4,0,4,0,3,5,0,24,0,0,4,0,3,6,0,0,0,9,0,0,3,4,3,0,0,0,6,28
213041575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,4,0,0,0,11,6,17,9,14,41,77,16,34,8,216,0,3,0,0,3,0,0,0,0,6,0,5,4,4,4,7,0,0,0,33,0,27,8,6,12,9,0,3,0,67,3,8,8,0,13,10,0,15,0,63,0,0,0,0,4,4,0,0,0,10,0,4,0,0,5,10,0,0,0,19,0,0,0,0,5,0,4,0,0,7,0,3,4,3,0,15,0,10,0,36,4,6,0,4,3,6,0,0,0,21,0,0,4,0,0,6,0,0,0,16,6,18,5,5,13,4,5,4,0,59,6,3,6,0,7,12,4,10,0,54,0,0,0,0,3,0,0,0,0,5,0,3,0,3,9,6,0,0,0,27,0,3,0,0,9,3,0,3,4,29
213041576,0,4,5,0,8,5,0,3,0,25,0,0,0,0,0,0,0,3,0,13,0,3,0,0,3,4,0,4,0,15,0,0,0,0,0,0,0,0,0,10,5,11,23,9,39,66,15,36,3,204,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,7,0,0,0,16,0,0,3,0,0,0,0,0,0,6,4,7,12,4,8,6,3,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,4,0,0,0,19,0,3,3,3,4,5,0,0,0,17,0,0,0,0,3,0,0,0,0,6,3,8,7,10,19,11,6,19,5,87,0,0,0,3,5,0,0,0,0,15,0,3,0,0,0,4,0,5,0,11,0,6,4,0,3,4,0,0,0,24,0,0,0,0,4,3,0,3,3,18
213041577,0,0,0,0,3,5,0,3,0,15,0,0,0,0,0,3,0,4,0,7,0,10,9,3,37,38,12,29,0,140,0,0,0,0,21,14,0,0,0,39,8,20,33,19,99,226,44,91,10,547,0,3,5,7,18,33,7,16,0,90,29,72,63,21,141,80,19,27,0,457,15,139,47,21,23,14,3,7,4,270,4,5,9,4,26,30,11,21,5,115,0,3,0,0,3,0,0,6,0,13,0,0,0,0,7,3,0,0,0,13,0,3,8,5,10,12,5,13,3,53,5,0,3,4,18,17,3,9,3,65,4,9,6,0,19,12,0,4,0,46,15,12,10,10,84,103,25,36,0,299,3,15,6,9,15,10,9,10,0,68,6,16,8,28,34,34,14,9,0,148,11,7,6,5,17,14,0,3,0,59,15,15,14,9,63,68,18,44,4,241,8,12,5,5,41,45,14,16,42,196
213041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,20,29,10,39,68,18,25,5,219,0,0,0,0,0,0,0,0,0,3,0,30,22,8,14,18,5,6,0,100,7,36,10,3,4,7,0,0,0,64,0,12,8,8,10,18,0,11,0,76,0,0,3,0,4,5,0,0,0,13,0,3,5,0,0,5,0,0,0,8,0,0,0,0,0,4,0,0,0,3,0,5,0,4,7,3,0,0,0,17,0,4,8,4,7,3,0,0,4,26,0,0,4,0,5,3,0,0,0,8,3,9,7,13,45,38,20,18,0,148,0,16,6,11,25,9,4,5,0,73,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,18,0,0,0,7,12,13,0,5,10,50
213051361,6,5,5,0,13,12,0,7,0,44,0,0,0,0,0,0,0,7,0,6,10,23,40,24,133,114,40,60,0,438,0,0,0,0,8,3,0,5,0,17,20,47,32,39,156,236,76,118,20,752,3,25,10,7,65,61,30,54,3,257,40,182,140,75,323,206,61,98,8,1129,15,116,40,15,25,14,5,14,7,245,20,46,47,31,88,117,42,81,11,478,0,3,0,4,8,5,0,3,0,36,0,4,5,0,9,8,0,4,0,24,0,6,3,0,10,3,0,3,0,21,4,7,7,7,24,32,3,18,0,98,5,18,5,3,21,18,3,9,0,86,12,7,13,9,66,19,12,3,0,134,6,21,12,8,38,29,6,12,0,131,3,13,12,14,25,17,11,7,0,99,3,4,0,3,0,4,0,4,0,31,21,44,56,24,138,126,33,45,7,486,7,28,19,16,73,73,12,35,54,311
213051362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,3,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,13,13,9,19,39,8,15,6,117,0,0,0,0,4,3,3,4,0,15,37,170,67,31,77,48,12,20,5,459,15,109,46,6,29,24,10,4,5,244,0,17,25,7,9,11,3,14,0,84,3,7,0,0,4,3,0,0,0,26,0,0,3,4,14,6,0,0,0,34,0,0,3,6,3,4,4,5,0,18,4,8,6,9,9,24,3,3,3,65,0,13,12,0,8,12,0,3,0,46,0,3,3,5,11,7,0,0,0,25,7,15,8,14,40,17,4,29,0,133,9,17,20,15,32,23,10,14,0,140,12,29,6,0,8,5,8,0,0,73,3,12,15,6,19,13,3,9,0,79,4,11,10,7,13,23,3,0,27,95
213051363,3,6,6,3,33,31,13,27,0,125,0,0,0,0,0,0,0,16,0,33,69,96,93,81,833,829,307,417,19,2747,6,5,10,10,84,123,32,92,5,358,53,62,80,70,383,661,229,485,35,2062,44,63,59,67,574,411,137,171,9,1543,28,105,109,88,292,319,54,130,12,1127,5,63,29,11,26,18,5,20,3,195,87,170,256,164,775,1017,315,731,58,3576,7,5,3,5,39,30,16,9,0,109,0,4,0,3,9,29,9,16,0,73,6,12,11,9,53,46,26,51,0,211,10,13,36,8,60,111,21,41,0,308,13,60,62,47,116,94,47,73,3,510,24,33,22,20,207,178,53,73,3,626,4,23,13,16,37,21,4,14,0,137,8,12,7,7,12,18,9,5,0,72,7,3,4,3,3,7,0,0,0,23,3,26,21,17,119,141,33,71,3,435,20,72,73,62,348,300,73,134,149,1225
213051368,10,53,69,46,113,85,31,107,12,517,4,0,0,0,0,0,0,0,0,6,9,16,10,9,49,62,16,24,4,203,4,5,0,0,12,27,11,9,0,62,9,38,24,36,113,203,56,115,14,610,4,7,11,3,13,30,3,17,0,84,10,69,52,32,52,40,13,13,10,284,43,143,54,19,48,42,15,17,7,393,8,11,12,7,26,34,10,58,3,166,0,0,0,0,12,10,0,0,0,26,0,0,5,4,19,34,0,18,0,76,3,8,10,0,25,24,9,29,0,106,3,12,11,7,64,90,19,49,6,257,6,15,14,3,28,21,4,12,4,109,25,28,33,18,206,198,47,49,5,604,11,61,34,24,102,82,42,72,9,434,17,57,66,85,169,178,41,58,4,671,12,21,9,8,37,32,11,8,0,126,9,7,16,9,38,43,3,21,0,144,8,25,29,17,49,49,12,27,56,278
213051464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,3,0,0,0,5,3,10,20,3,16,55,8,25,5,145,0,0,5,0,0,0,0,5,0,14,0,10,8,5,7,6,0,7,0,42,0,6,11,9,18,12,4,3,0,58,4,17,9,5,3,12,10,6,3,62,0,4,0,0,0,5,0,6,0,15,0,0,0,5,12,19,0,11,0,54,0,0,0,7,0,4,0,0,0,12,0,12,7,11,17,56,5,26,0,138,3,9,5,3,4,3,0,4,0,25,4,11,0,3,14,15,0,9,0,55,5,19,6,9,23,10,0,8,3,87,0,8,0,3,5,13,0,6,0,33,0,7,0,0,7,3,0,0,0,23,0,7,0,0,0,8,0,4,0,25,0,10,4,0,5,9,0,3,13,47
213051466,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,9,0,3,0,24,0,0,0,0,0,0,0,0,0,0,5,7,6,8,21,26,3,6,0,78,0,0,0,0,5,4,6,0,0,9,0,22,16,0,12,15,0,3,0,78,0,23,18,8,8,9,0,5,4,76,4,4,18,6,9,19,0,3,0,64,0,6,0,0,4,0,0,4,0,17,0,0,4,0,6,15,6,9,0,35,0,4,0,0,7,5,0,8,3,26,0,6,11,5,19,64,0,17,7,133,0,3,0,3,3,8,0,4,0,31,0,0,0,0,6,12,0,0,0,20,0,14,7,7,28,23,6,11,0,93,0,9,3,3,9,7,4,3,0,34,3,5,0,0,0,0,0,4,0,15,3,7,0,0,6,3,0,0,0,19,0,7,3,0,9,9,0,4,13,39
213051467,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,13,0,0,0,0,3,0,0,0,0,3,6,10,19,8,20,47,22,24,8,159,0,4,0,3,0,5,0,3,0,21,5,15,6,4,8,10,5,3,0,58,6,17,3,4,4,5,3,7,0,50,6,3,18,3,12,16,7,6,0,73,0,6,6,0,0,4,0,0,0,16,0,0,0,0,3,3,0,4,0,13,0,0,0,0,3,5,0,0,0,8,0,8,8,7,14,10,4,14,0,59,5,6,11,3,4,0,0,3,0,34,0,0,0,0,3,0,0,0,0,13,6,22,10,3,62,32,14,32,0,184,5,17,7,10,43,26,12,15,0,128,0,4,0,0,0,0,0,0,0,7,5,0,3,0,6,13,3,4,0,37,5,5,0,0,11,10,0,7,16,49
213051468,4,0,3,3,9,5,3,10,0,40,0,0,0,0,0,3,5,26,3,35,0,4,0,0,0,15,3,15,0,37,0,0,0,0,13,15,3,10,0,31,19,24,31,21,65,132,50,75,6,419,0,0,0,0,4,4,0,0,0,14,0,14,9,13,12,9,0,0,0,55,5,17,6,3,9,6,0,6,6,55,6,8,11,4,10,19,10,7,0,82,4,4,0,0,0,7,0,0,0,16,0,0,0,0,6,5,3,3,0,25,0,0,0,0,0,0,0,4,0,10,0,12,4,3,8,24,4,11,7,61,0,10,8,8,5,7,0,4,0,53,0,0,0,0,10,4,3,0,0,26,0,4,6,4,20,10,3,3,0,59,0,6,5,6,13,7,0,4,0,38,5,11,3,0,8,3,0,3,0,37,0,7,4,0,0,3,0,0,0,19,0,3,0,9,3,11,0,5,9,35
213051579,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,3,4,7,4,9,24,3,9,0,67,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,10,5,0,4,10,9,7,0,36,0,0,0,0,5,0,0,0,0,15,0,0,0,0,7,14,0,3,0,24,0,0,0,0,0,0,0,0,0,4,0,5,0,3,9,44,0,4,0,61,0,0,4,0,4,3,0,0,0,16,0,0,0,0,3,4,0,0,0,6,0,8,4,9,37,15,11,8,0,97,0,4,7,4,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,5,3,4,9,0,4,5,26
213051580,0,0,0,4,0,3,6,0,0,12,0,0,0,0,0,0,0,0,0,3,3,7,5,3,10,21,5,10,0,57,0,0,0,0,3,0,0,0,0,13,5,25,21,15,89,125,29,51,4,366,0,5,4,0,4,5,5,4,0,30,26,170,65,32,61,51,12,12,3,437,37,172,51,18,17,19,0,11,4,330,0,6,12,3,9,22,5,3,0,62,0,0,0,0,5,6,0,0,0,19,0,3,0,4,15,17,6,9,0,55,4,3,4,4,20,25,0,26,0,85,0,10,5,14,17,56,6,21,0,130,3,9,11,0,17,10,4,3,0,66,6,10,0,0,14,8,9,10,0,49,0,37,15,4,36,28,14,23,0,158,0,14,22,7,19,13,5,17,0,101,7,7,5,8,4,9,0,5,0,42,0,10,3,3,8,12,0,4,0,59,0,9,6,5,12,25,0,9,25,105
213051581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,6,4,0,11,6,9,14,4,5,0,52,0,0,0,0,0,0,0,0,0,5,0,13,15,0,8,3,3,0,0,43,0,24,5,0,3,3,0,0,0,33,3,8,8,0,4,3,0,3,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,8,0,16,0,5,0,6,0,5,0,0,0,8,0,4,0,0,7,30,3,4,0,57,0,3,6,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,6,3,9,4,0,15,13,0,3,0,49,0,0,13,4,9,0,3,3,0,36,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,4,0,6,3,3,0,4,7,31
213051582,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,21,29,10,33,49,12,19,4,178,0,0,0,0,0,0,0,0,0,0,0,19,9,0,6,7,0,0,0,48,0,24,6,0,9,6,0,3,0,41,5,25,28,10,11,19,4,20,0,119,0,3,0,0,0,6,0,0,0,5,0,0,0,0,0,8,0,5,0,12,0,0,0,0,4,0,0,0,0,13,0,0,3,0,0,14,0,0,0,18,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,3,4,0,3,0,0,5,29
213051583,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,3,3,0,0,0,8,6,16,38,23,33,53,10,16,0,190,0,0,3,0,0,8,0,0,0,11,16,95,48,23,37,29,8,12,0,274,6,64,33,7,19,16,5,8,4,161,16,19,41,28,32,59,15,31,10,252,4,0,0,0,4,4,0,4,0,17,0,0,6,0,9,14,0,4,0,37,0,8,7,4,9,15,4,9,4,51,0,14,12,11,19,36,0,8,6,105,6,13,6,6,4,10,0,3,3,38,5,4,0,3,13,22,8,18,0,68,0,23,10,3,63,36,19,46,0,206,0,6,10,8,20,9,3,0,0,57,0,0,0,0,6,0,0,0,0,9,0,3,8,0,7,0,0,4,0,21,0,13,10,6,15,12,0,9,38,98
213051584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,31,29,13,30,38,8,29,11,191,0,0,0,0,0,0,0,0,0,0,4,7,4,0,6,0,3,0,0,31,0,0,0,0,0,0,0,0,0,4,5,8,24,7,14,15,6,7,0,93,0,0,0,3,0,0,0,0,0,7,0,0,0,0,6,3,0,3,0,9,0,0,0,0,0,0,0,0,0,8,0,4,0,0,11,20,0,5,0,36,0,0,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,6,6,0,4,6,22
213051585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,5,19,6,13,26,5,9,6,92,0,0,0,0,0,4,0,0,0,3,0,20,6,0,12,4,3,0,0,55,5,7,8,0,10,5,0,0,0,26,10,15,17,14,10,27,5,8,0,98,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,17,0,8,3,0,3,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,3,11,7,10,22,27,5,16,0,99,0,10,4,0,4,5,0,6,0,38,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,0,3,3,0,5,6,0,0,11,28
213051586,0,0,4,0,40,32,12,13,3,99,0,0,0,0,3,4,0,0,0,7,21,26,25,20,404,307,95,168,10,1083,0,0,0,0,0,10,0,0,0,22,19,45,87,46,213,366,86,174,21,1044,7,15,25,13,155,145,56,71,10,499,18,55,61,64,288,208,60,50,14,815,0,12,12,7,25,22,4,5,3,84,94,182,336,239,851,933,311,590,63,3591,3,0,5,8,35,22,7,16,0,94,0,0,6,0,3,8,0,5,0,24,3,4,9,3,40,26,3,11,0,101,0,8,3,0,29,44,14,22,0,118,4,30,46,33,78,48,12,14,0,269,18,12,14,14,215,78,30,52,4,441,3,4,0,0,5,4,3,7,0,29,5,3,5,3,9,20,3,7,0,52,0,4,0,0,10,6,0,0,0,22,0,15,13,9,38,40,18,23,0,154,10,31,40,30,168,151,40,54,107,627
213051587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,4,5,0,9,17,8,3,0,49,0,0,0,0,3,5,0,0,0,9,0,15,8,10,18,8,4,4,0,71,0,14,10,3,0,3,0,0,0,36,13,34,42,20,70,85,20,68,10,366,0,0,0,0,4,6,0,0,0,15,3,0,5,0,5,12,0,4,0,27,0,0,0,0,0,3,0,7,0,17,0,0,3,6,8,24,0,6,0,50,4,6,14,3,14,11,0,5,0,54,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,3,0,0,18,0,4,6,3,3,0,0,3,0,29,0,0,0,0,0,0,0,0,0,4,0,0,6,4,0,4,0,0,0,14,4,0,4,0,13,10,0,6,17,57
213051588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,18,31,16,21,34,4,8,7,140,0,0,0,0,0,6,0,0,0,7,3,6,4,0,0,6,3,0,0,26,0,14,6,0,0,0,0,6,3,34,10,30,42,14,20,34,6,21,8,187,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,8,3,0,0,17,0,0,0,0,3,0,0,0,0,7,0,6,3,8,9,17,0,6,0,57,0,7,8,0,7,5,0,0,3,34,0,0,0,0,9,4,0,0,0,15,4,31,16,7,73,64,15,35,0,257,0,0,4,0,7,0,4,0,0,23,0,5,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,4,0,22,0,8,8,5,4,10,0,0,17,50
213051589,0,0,5,3,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,18,0,0,0,0,0,4,0,0,0,6,0,9,11,9,9,30,8,15,0,87,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,8,0,32,11,0,6,0,0,0,0,57,0,8,6,7,4,10,0,10,0,42,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,21,0,3,3,3,0,0,0,5,0,12,0,0,0,0,0,4,0,0,0,8,0,5,0,0,4,5,3,5,0,18,0,0,4,0,5,8,0,4,0,23,5,3,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,7,0,3,0,0,5,7,0,0,10,24
